species,decimalLatitude,decimalLongitude,eventDate,day,month,year
Lamproderma ovoideum,45.62,6.4,2005-04-04T00:00:00,4,4,2005
Lamproderma ovoideum,45.62,6.4,2005-04-04T00:00:00,4,4,2005
Lamproderma ovoideum,45.52,6.44,2005-04-03T00:00:00,3,4,2005
Lamproderma ovoideum,45.62,6.39,2005-05-26T00:00:00,26,5,2005
Lamproderma ovoideum,45.51,6.46,2005-04-02T00:00:00,2,4,2005
Lamproderma ovoideum,45.47,6.45,2005-04-02T00:00:00,2,4,2005
Lamproderma ovoideum,45.47,6.45,2005-04-02T00:00:00,2,4,2005
Lamproderma ovoideum,45.47,6.45,2005-04-02T00:00:00,2,4,2005
Lamproderma pseudomaculatum,33.91,133.17,2005-04-17T00:00:00,17,4,2005
Lamproderma ovoideum,45.19,5.6,2005-04-02T00:00:00,2,4,2005
Lamproderma ovoideum,45.65,6.47,2005-04-30T00:00:00,30,4,2005
Lamproderma ovoideum,45.62,6.47,2005-04-01T00:00:00,1,4,2005
Lamproderma ovoideum,45.62,6.47,2005-04-01T00:00:00,1,4,2005
Lamproderma ovoideum,42.42,13.52,2004-05-01T00:00:00,,5,2004
Lamproderma pseudomaculatum,48.44,13.47,2004-04-16T00:00:00,16,4,2004
Lamproderma ovoideum,45.51,6.52,2004-04-04T00:00:00,4,4,2004
Lamproderma ovoideum,33.91,133.17,2003-04-19T00:00:00,19,4,2003
Lamproderma ovoideum,33.61,132.96,2003-03-23T00:00:00,23,3,2003
Lamproderma ovoideum,33.61,132.96,2003-03-23T00:00:00,23,3,2003
Lamproderma ovoideum,42.42,13.52,2004-05-01T00:00:00,,5,2004
Lamproderma ovoideum,44.26,7.08,2002-05-11T00:00:00,11,5,2002
Lamproderma ovoideum,45.68,6.88,2002-06-02T00:00:00,2,6,2002
Lamproderma ovoideum,45.68,6.88,2002-06-02T00:00:00,2,6,2002
Lamproderma pseudomaculatum,45.9,5.74,2002-04-05T00:00:00,5,4,2002
Lamproderma ovoideum,44.26,7.08,2001-05-29T00:00:00,29,5,2001
Lamproderma ovoideum,45.88,5.76,1998-05-08T00:00:00,8,5,1998
Lamproderma pseudomaculatum,45.88,5.76,1998-05-08T00:00:00,8,5,1998
Lamproderma ovoideum,45.19,5.6,2000-04-16T00:00:00,16,4,2000
Lamproderma ovoideum,45.61,6.2,2000-06-21T00:00:00,21,6,2000
Lamproderma ovoideum,45.61,6.2,2000-06-21T00:00:00,21,6,2000
Lamproderma ovoideum,46.71,6.19,2000-04-27T00:00:00,27,4,2000
Lamproderma ovoideum,45.2,5.61,2000-04-20T00:00:00,20,4,2000
Lamproderma ovoideum,45.56,6.49,2000-03-14T00:00:00,14,3,2000
Lamproderma ovoideum,45.58,6.83,1999-05-27T00:00:00,27,5,1999
Lamproderma ovoideum,46.3,5.99,1999-05-31T00:00:00,31,5,1999
Lamproderma ovoideum,45.56,6.42,1999-05-28T00:00:00,28,5,1999
Lamproderma ovoideum,45.53,6.45,1999-04-26T00:00:00,26,4,1999
Lamproderma ovoideum,45.53,6.45,1999-04-26T00:00:00,26,4,1999
Lamproderma ovoideum,45.53,6.45,1999-04-26T00:00:00,26,4,1999
Lamproderma pseudomaculatum,45.55,6.45,1999-03-24T00:00:00,24,3,1999
Lamproderma ovoideum,45.1,5.87,1999-05-02T00:00:00,2,5,1999
Lamproderma ovoideum,45.1,5.87,1999-05-02T00:00:00,2,5,1999
Lamproderma pseudomaculatum,45.62,6.47,1999-03-31T00:00:00,31,3,1999
Lamproderma pseudomaculatum,45.62,6.47,1999-03-31T00:00:00,31,3,1999
Lamproderma pseudomaculatum,45.52,6.44,2005-04-03T00:00:00,3,4,2005
Lamproderma ovoideum,45.52,6.44,2005-04-03T00:00:00,3,4,2005
Lamproderma ovoideum,45.52,6.44,2005-04-03T00:00:00,3,4,2005
Lamproderma ovoideum,45.46,6.5,2005-04-05T00:00:00,5,4,2005
Lamproderma ovoideum,45.46,6.5,2005-04-05T00:00:00,5,4,2005
Lamproderma ovoideum,45.46,6.5,2005-04-05T00:00:00,5,4,2005
Lamproderma ovoideum,45.46,6.5,2005-04-05T00:00:00,5,4,2005
Lamproderma ovoideum,45.46,6.5,2005-04-05T00:00:00,5,4,2005
Lamproderma ovoideum,45.46,6.5,2005-04-05T00:00:00,5,4,2005
Lamproderma ovoideum,45.46,6.5,2005-04-05T00:00:00,5,4,2005
Lamproderma pseudomaculatum,45.61,6.41,2005-03-29T00:00:00,29,3,2005
Lamproderma ovoideum,45.61,6.41,2005-03-29T00:00:00,29,3,2005
Lamproderma ovoideum,45.61,6.41,2005-03-29T00:00:00,29,3,2005
Lamproderma ovoideum,45.61,6.41,2005-03-29T00:00:00,29,3,2005
Lamproderma pseudomaculatum,45.55,6.52,2005-03-28T00:00:00,28,3,2005
Lamproderma ovoideum,45.61,6.41,2004-03-31T00:00:00,31,3,2004
Lamproderma ovoideum,45.53,6.45,2004-05-17T00:00:00,17,5,2004
Lamproderma ovoideum,45.95,6.47,2004-05-26T00:00:00,26,5,2004
Lamproderma ovoideum,45.63,6.48,2004-04-18T00:00:00,18,4,2004
Lamproderma ovoideum,45.52,6.54,2004-04-29T00:00:00,29,4,2004
Lamproderma ovoideum,45.52,6.54,2004-04-29T00:00:00,29,4,2004
Lamproderma ovoideum,45.62,6.41,2005-03-29T00:00:00,29,3,2005
Lamproderma ovoideum,45.62,6.41,2005-03-29T00:00:00,29,3,2005
Lamproderma pseudomaculatum,45.62,6.47,2005-04-01T00:00:00,1,4,2005
Lamproderma ovoideum,45.62,6.47,2005-04-01T00:00:00,1,4,2005
Lamproderma ovoideum,45.62,6.4,2004-04-27T00:00:00,27,4,2004
Lamproderma ovoideum,45.62,6.4,2004-04-27T00:00:00,27,4,2004
Lamproderma ovoideum,45.62,6.39,2004-05-30T00:00:00,30,5,2004
Lamproderma ovoideum,45.53,6.45,2004-04-28T00:00:00,28,4,2004
Lamproderma ovoideum,45.53,6.45,2004-04-28T00:00:00,28,4,2004
Lamproderma ovoideum,45.62,6.4,2004-04-27T00:00:00,27,4,2004
Lamproderma ovoideum,45.62,6.4,2004-04-27T00:00:00,27,4,2004
Lamproderma ovoideum,45.46,6.5,2005-04-05T00:00:00,5,4,2005
Lamproderma ovoideum,45.46,6.5,2005-04-05T00:00:00,5,4,2005
Lamproderma ovoideum,45.52,6.54,2004-04-29T00:00:00,29,4,2004
Lamproderma ovoideum,45.52,6.54,2004-04-29T00:00:00,29,4,2004
Lamproderma ovoideum,45.62,6.4,2004-05-03T00:00:00,3,5,2004
Lamproderma ovoideum,45.61,6.4,2004-04-18T00:00:00,18,4,2004
Lamproderma ovoideum,45.64,6.47,2004-05-27T00:00:00,27,5,2004
Lamproderma ovoideum,45.64,6.47,2004-05-27T00:00:00,27,5,2004
Lamproderma ovoideum,45.64,6.47,2004-05-27T00:00:00,27,5,2004
Lamproderma ovoideum,45.62,6.4,2004-04-27T00:00:00,27,4,2004
Lamproderma ovoideum,45.62,6.4,2004-04-27T00:00:00,27,4,2004
Lamproderma pseudomaculatum,45.62,6.41,2004-03-31T00:00:00,31,3,2004
Lamproderma ovoideum,45.62,6.41,2004-03-31T00:00:00,31,3,2004
Lamproderma ovoideum,45.62,6.41,2004-03-31T00:00:00,31,3,2004
Lamproderma ovoideum,45.62,6.41,2004-03-31T00:00:00,31,3,2004
Lamproderma ovoideum,45.62,6.41,2004-03-31T00:00:00,31,3,2004
Lamproderma ovoideum,46.02,6.68,2004-05-24T00:00:00,24,5,2004
Lamproderma ovoideum,46.02,6.68,2004-05-24T00:00:00,24,5,2004
Lamproderma ovoideum,46.02,6.68,2004-05-24T00:00:00,24,5,2004
Lamproderma ovoideum,46.02,6.68,2004-05-23T00:00:00,23,5,2004
Lamproderma ovoideum,45.62,6.41,2004-03-31T00:00:00,31,3,2004
Lamproderma ovoideum,45.53,6.45,2004-04-14T00:00:00,14,4,2004
Lamproderma ovoideum,45.62,6.41,2004-03-31T00:00:00,31,3,2004
Lamproderma ovoideum,45.11,5.89,2004-06-07T00:00:00,7,6,2004
Lamproderma ovoideum,45.11,5.89,2004-06-07T00:00:00,7,6,2004
Lamproderma ovoideum,46.02,6.68,2004-05-24T00:00:00,24,5,2004
Lamproderma ovoideum,46.02,6.68,2004-05-24T00:00:00,24,5,2004
Lamproderma ovoideum,46.02,6.68,2004-05-24T00:00:00,24,5,2004
Lamproderma ovoideum,45.1,5.87,2004-06-07T00:00:00,7,6,2004
Lamproderma ovoideum,45.5,6.42,2004-06-02T00:00:00,2,6,2004
Lamproderma ovoideum,45.11,5.89,2004-06-08T00:00:00,8,6,2004
Lamproderma ovoideum,45.95,6.47,2004-05-26T00:00:00,26,5,2004
Lamproderma ovoideum,45.95,6.47,2004-05-26T00:00:00,26,5,2004
Lamproderma ovoideum,45.95,6.47,2004-05-26T00:00:00,26,5,2004
Lamproderma ovoideum,45.5,6.42,2004-05-28T00:00:00,28,5,2004
Lamproderma ovoideum,45.96,6.77,2004-05-30T00:00:00,30,5,2004
Lamproderma ovoideum,45.95,6.47,2004-05-26T00:00:00,26,5,2004
Lamproderma ovoideum,45.62,6.39,2004-05-30T00:00:00,30,5,2004
Lamproderma ovoideum,45.11,5.89,2004-06-08T00:00:00,8,6,2004
Lamproderma ovoideum,45.61,6.39,2004-05-19T00:00:00,19,5,2004
Lamproderma ovoideum,45.53,6.45,2004-05-17T00:00:00,17,5,2004
Lamproderma ovoideum,45.63,6.47,2004-05-16T00:00:00,16,5,2004
Lamproderma ovoideum,45.61,6.4,2004-05-15T00:00:00,15,5,2004
Lamproderma ovoideum,44.34,7.03,2004-05-08T00:00:00,8,5,2004
Lamproderma ovoideum,45.61,6.39,2004-05-19T00:00:00,19,5,2004
Lamproderma ovoideum,45.61,6.39,2004-05-19T00:00:00,19,5,2004
Lamproderma ovoideum,45.61,6.39,2004-05-19T00:00:00,19,5,2004
Lamproderma ovoideum,44.29,7.07,2004-05-05T00:00:00,5,5,2004
Lamproderma ovoideum,44.29,7.07,2004-05-05T00:00:00,5,5,2004
Lamproderma ovoideum,44.29,7.07,2004-05-05T00:00:00,5,5,2004
Lamproderma pseudomaculatum,45.11,2.66,2004-05-01T00:00:00,1,5,2004
Lamproderma ovoideum,45.05,2.79,2004-04-30T00:00:00,30,4,2004
Lamproderma ovoideum,45.53,6.45,2004-04-28T00:00:00,28,4,2004
Lamproderma ovoideum,45.11,6.55,2004-04-25T00:00:00,25,4,2004
Lamproderma ovoideum,45.04,6.1,2004-04-24T00:00:00,24,4,2004
Lamproderma ovoideum,46.02,6.68,2004-05-24T00:00:00,24,5,2004
Lamproderma ovoideum,45.53,6.45,2004-05-17T00:00:00,17,5,2004
Lamproderma ovoideum,45.53,6.45,2004-05-17T00:00:00,17,5,2004
Lamproderma ovoideum,44.29,7.07,2004-05-06T00:00:00,6,5,2004
Lamproderma ovoideum,46.02,6.68,2004-05-24T00:00:00,24,5,2004
Lamproderma ovoideum,45.11,5.89,2004-06-08T00:00:00,8,6,2004
Lamproderma ovoideum,44.45,6.84,2004-05-05T00:00:00,5,5,2004
Lamproderma ovoideum,44.45,6.84,2004-05-05T00:00:00,5,5,2004
Lamproderma ovoideum,44.34,7.03,2004-05-08T00:00:00,8,5,2004
Lamproderma ovoideum,46.02,6.68,2004-05-23T00:00:00,23,5,2004
Lamproderma ovoideum,46.02,6.68,2004-05-23T00:00:00,23,5,2004
Lamproderma ovoideum,45.03,6.1,2004-04-24T00:00:00,24,4,2004
Lamproderma ovoideum,45.03,6.1,2004-04-24T00:00:00,24,4,2004
Lamproderma ovoideum,45.53,6.45,2004-04-22T00:00:00,22,4,2004
Lamproderma ovoideum,45.53,6.45,2004-04-22T00:00:00,22,4,2004
Lamproderma ovoideum,45.51,6.52,2004-04-04T00:00:00,4,4,2004
Lamproderma ovoideum,45.63,6.48,2004-04-18T00:00:00,18,4,2004
Lamproderma ovoideum,45.63,6.48,2004-04-18T00:00:00,18,4,2004
Lamproderma ovoideum,45.63,6.48,2004-04-18T00:00:00,18,4,2004
Lamproderma ovoideum,45.62,6.47,2004-04-18T00:00:00,18,4,2004
Lamproderma ovoideum,45.62,6.47,2004-04-18T00:00:00,18,4,2004
Lamproderma ovoideum,45.62,6.41,2004-04-17T00:00:00,17,4,2004
Lamproderma ovoideum,45.62,6.41,2004-04-17T00:00:00,17,4,2004
Lamproderma ovoideum,45.62,6.41,2004-04-17T00:00:00,17,4,2004
Lamproderma ovoideum,45.62,6.41,2004-04-17T00:00:00,17,4,2004
Lamproderma ovoideum,45.62,6.41,2004-04-17T00:00:00,17,4,2004
Lamproderma ovoideum,45.46,6.5,2004-04-15T00:00:00,15,4,2004
Lamproderma ovoideum,45.53,6.45,2004-04-14T00:00:00,14,4,2004
Lamproderma ovoideum,45.53,6.45,2004-04-14T00:00:00,14,4,2004
Lamproderma ovoideum,45.53,6.45,2004-04-14T00:00:00,14,4,2004
Lamproderma ovoideum,45.53,6.45,2004-03-31T00:00:00,31,3,2004
Lamproderma ovoideum,45.53,6.45,2004-03-31T00:00:00,31,3,2004
Lamproderma ovoideum,45.57,6.82,2003-05-05T00:00:00,5,5,2003
Lamproderma ovoideum,45.64,6.49,2003-04-21T00:00:00,21,4,2003
Lamproderma ovoideum,46.06,6.93,2003-06-20T00:00:00,20,6,2003
Lamproderma ovoideum,46.06,6.93,2003-06-20T00:00:00,20,6,2003
Lamproderma ovoideum,46.06,6.93,2003-06-20T00:00:00,20,6,2003
Lamproderma ovoideum,45.62,6.47,2004-04-18T00:00:00,18,4,2004
Lamproderma ovoideum,45.62,6.41,2004-04-17T00:00:00,17,4,2004
Lamproderma ovoideum,45.57,6.83,2003-05-09T00:00:00,9,5,2003
Lamproderma ovoideum,45.4,6.66,2003-04-28T00:00:00,28,4,2003
Lamproderma ovoideum,45.64,6.49,2003-04-21T00:00:00,21,4,2003
Lamproderma ovoideum,45.64,6.49,2003-04-21T00:00:00,21,4,2003
Lamproderma ovoideum,45.64,6.49,2003-04-21T00:00:00,21,4,2003
Lamproderma ovoideum,45.46,6.5,2003-04-17T00:00:00,17,4,2003
Lamproderma ovoideum,45.53,6.45,2003-04-15T00:00:00,15,4,2003
Lamproderma ovoideum,45.53,6.45,2003-04-15T00:00:00,15,4,2003
Lamproderma pseudomaculatum,45.56,6.51,2003-04-01T00:00:00,1,4,2003
Lamproderma pseudomaculatum,45.56,6.51,2003-04-01T00:00:00,1,4,2003
Lamproderma ovoideum,45.62,6.41,2002-03-31T00:00:00,31,3,2002
Lamproderma pseudomaculatum,45.61,6.41,2002-03-31T00:00:00,31,3,2002
Lamproderma ovoideum,45.59,6.64,2003-03-28T00:00:00,28,3,2003
Lamproderma pseudomaculatum,45.41,5.79,2002-03-25T00:00:00,25,3,2002
Lamproderma pseudomaculatum,45.62,6.47,2003-03-21T00:00:00,21,3,2003
Lamproderma pseudomaculatum,45.62,6.46,2003-03-21T00:00:00,21,3,2003
Lamproderma pseudomaculatum,45.51,6.52,2003-03-19T00:00:00,19,3,2003
Lamproderma pseudomaculatum,45.66,6.46,2003-03-17T00:00:00,17,3,2003
Lamproderma pseudomaculatum,45.66,6.46,2003-03-17T00:00:00,17,3,2003
Lamproderma ovoideum,45.4,6.66,2003-04-28T00:00:00,28,4,2003
Lamproderma pseudomaculatum,45.56,6.51,2003-03-13T00:00:00,13,3,2003
Lamproderma pseudomaculatum,45.51,6.52,2003-03-11T00:00:00,11,3,2003
Lamproderma ovoideum,45.9,5.74,2002-03-30T00:00:00,30,3,2002
Lamproderma ovoideum,45.64,6.49,2003-04-21T00:00:00,21,4,2003
Lamproderma ovoideum,45.08,6.41,2002-05-21T00:00:00,21,5,2002
Lamproderma ovoideum,44.26,7.08,2002-05-11T00:00:00,11,5,2002
Lamproderma ovoideum,45.53,6.45,2002-04-26T00:00:00,26,4,2002
Lamproderma ovoideum,45.68,6.88,2002-06-02T00:00:00,2,6,2002
Lamproderma ovoideum,45.45,6.98,2001-05-25T00:00:00,25,5,2001
Lamproderma ovoideum,45.45,6.98,2001-05-25T00:00:00,25,5,2001
Lamproderma ovoideum,45.48,6.98,2001-05-25T00:00:00,25,5,2001
Lamproderma ovoideum,45.48,6.98,2001-05-25T00:00:00,25,5,2001
Lamproderma ovoideum,45.48,6.98,2001-05-25T00:00:00,25,5,2001
Lamproderma ovoideum,45.48,6.98,2001-05-25T00:00:00,25,5,2001
Lamproderma ovoideum,47.21,11.02,2001-06-02T00:00:00,2,6,2001
Lamproderma ovoideum,47.21,11.02,2001-06-02T00:00:00,2,6,2001
Lamproderma ovoideum,45.53,6.45,2001-05-21T00:00:00,21,5,2001
Lamproderma ovoideum,47.21,11.02,2001-06-02T00:00:00,2,6,2001
Lamproderma ovoideum,47.21,11.02,2001-06-02T00:00:00,2,6,2001
Lamproderma ovoideum,45.61,6.4,2001-05-19T00:00:00,19,5,2001
Lamproderma pseudomaculatum,45.43,6.55,2000-03-22T00:00:00,22,3,2000
Lamproderma ovoideum,45.57,6.39,2000-05-06T00:00:00,6,5,2000
Lamproderma ovoideum,45.63,6.48,2000-05-08T00:00:00,8,5,2000
Lamproderma ovoideum,45.61,6.4,2001-05-11T00:00:00,11,5,2001
Lamproderma ovoideum,45.47,6.65,2000-05-01T00:00:00,1,5,2000
Lamproderma ovoideum,45.68,6.88,2002-06-19T00:00:00,19,6,2002
Lamproderma ovoideum,45.58,6.49,2000-05-17T00:00:00,17,5,2000
Lamproderma ovoideum,45.6,6.8,2000-05-17T00:00:00,17,5,2000
Lamproderma ovoideum,45.47,6.65,2000-05-07T00:00:00,7,5,2000
Lamproderma ovoideum,45.47,6.65,2000-05-07T00:00:00,7,5,2000
Lamproderma ovoideum,45.9,5.74,1998-04-03T00:00:00,3,4,1998
Lamproderma pseudomaculatum,45.9,5.74,1998-04-03T00:00:00,3,4,1998
Lamproderma ovoideum,45.9,5.74,1998-04-03T00:00:00,3,4,1998
Lamproderma ovoideum,45.88,5.76,1998-05-08T00:00:00,8,5,1998
Lamproderma ovoideum,45.88,5.76,1998-05-08T00:00:00,8,5,1998
Lamproderma ovoideum,45.62,6.4,2001-04-04T00:00:00,4,4,2001
Lamproderma ovoideum,45.43,6.37,2000-06-14T00:00:00,14,6,2000
Lamproderma ovoideum,45.47,6.65,2000-05-01T00:00:00,1,5,2000
Lamproderma ovoideum,45.47,6.65,2000-05-01T00:00:00,1,5,2000
Lamproderma ovoideum,45.47,6.65,2000-05-01T00:00:00,1,5,2000
Lamproderma ovoideum,45.74,6.49,2000-05-16T00:00:00,16,5,2000
Lamproderma ovoideum,45.52,6.54,2000-05-02T00:00:00,2,5,2000
Lamproderma ovoideum,45.52,6.54,2000-05-02T00:00:00,2,5,2000
Lamproderma ovoideum,45.52,6.54,2000-05-02T00:00:00,2,5,2000
Lamproderma ovoideum,45.52,6.54,2000-05-02T00:00:00,2,5,2000
Lamproderma ovoideum,46.08,5.7,2000-03-24T00:00:00,24,3,2000
Lamproderma pseudomaculatum,46.08,5.7,2000-03-25T00:00:00,25,3,2000
Lamproderma ovoideum,46.08,5.7,2000-03-24T00:00:00,24,3,2000
Lamproderma ovoideum,46.08,5.7,2000-03-24T00:00:00,24,3,2000
Lamproderma pseudomaculatum,46.08,5.7,2000-03-24T00:00:00,24,3,2000
Lamproderma ovoideum,45.42,6.56,2000-03-22T00:00:00,22,3,2000
Lamproderma pseudomaculatum,45.42,6.56,2000-03-22T00:00:00,22,3,2000
Lamproderma ovoideum,45.53,6.45,2000-03-17T00:00:00,17,3,2000
Lamproderma ovoideum,45.53,6.45,2000-03-17T00:00:00,17,3,2000
Lamproderma pseudomaculatum,45.62,6.47,2000-03-16T00:00:00,16,3,2000
Lamproderma ovoideum,45.62,6.47,2000-03-16T00:00:00,16,3,2000
Lamproderma ovoideum,45.62,6.47,1999-03-31T00:00:00,31,3,1999
Lamproderma ovoideum,45.63,6.48,2001-03-25T00:00:00,25,3,2001
Lamproderma ovoideum,45.43,6.55,2000-03-22T00:00:00,22,3,2000
Lamproderma ovoideum,46.08,5.7,2000-03-24T00:00:00,24,3,2000
Lamproderma ovoideum,46.08,5.7,2000-03-25T00:00:00,25,3,2000
Lamproderma pseudomaculatum,46.08,5.7,2000-03-25T00:00:00,25,3,2000
Lamproderma ovoideum,45.11,6.65,1999-05-15T00:00:00,15,5,1999
Lamproderma ovoideum,45.47,6.65,2000-04-30T00:00:00,30,4,2000
Lamproderma ovoideum,45.47,6.65,2000-04-30T00:00:00,30,4,2000
Lamproderma ovoideum,46.16,5.87,2000-03-25T00:00:00,25,3,2000
Lamproderma ovoideum,45.47,5.87,2000-04-23T00:00:00,23,4,2000
Lamproderma ovoideum,45.47,5.87,2000-04-23T00:00:00,23,4,2000
Lamproderma pseudomaculatum,45.43,6.56,1999-04-05T00:00:00,5,4,1999
Lamproderma ovoideum,45.43,6.56,1999-04-05T00:00:00,5,4,1999
Lamproderma pseudomaculatum,45.43,6.56,1999-04-05T00:00:00,5,4,1999
Lamproderma ovoideum,45.4,6.66,1999-05-18T00:00:00,18,5,1999
Lamproderma ovoideum,45.1,5.87,1999-05-02T00:00:00,2,5,1999
Lamproderma ovoideum,45.1,5.84,1999-05-02T00:00:00,2,5,1999
Lamproderma ovoideum,45.51,6.52,1999-04-06T00:00:00,6,4,1999
Lamproderma pseudomaculatum,45.51,6.52,1999-04-06T00:00:00,6,4,1999
Lamproderma ovoideum,45.51,6.52,1999-04-06T00:00:00,6,4,1999
Lamproderma ovoideum,45.51,6.52,1999-04-06T00:00:00,6,4,1999
Lamproderma ovoideum,45.43,6.59,1999-04-05T00:00:00,5,4,1999
Lamproderma pseudomaculatum,45.58,6.43,1999-03-23T00:00:00,23,3,1999
Lamproderma pseudomaculatum,45.49,6.47,1999-03-25T00:00:00,25,3,1999
Lamproderma pseudomaculatum,45.57,6.65,1999-03-17T00:00:00,17,3,1999
Lamproderma ovoideum,39.97,141.22,1997-04-21T00:00:00,21,4,1997
Lamproderma ovoideum,45.47,6.65,1998-01-01T00:00:00,,,1998
Lamproderma ovoideum,45.45,6.66,1998-04-26T00:00:00,26,4,1998
Lamproderma ovoideum,45.47,6.66,1998-05-10T00:00:00,10,5,1998
Lamproderma ovoideum,45.47,6.65,1998-04-01T00:00:00,1,4,1998
Lamproderma ovoideum,45.63,6.48,1998-04-30T00:00:00,30,4,1998
Lamproderma ovoideum,45.62,6.4,1998-04-26T00:00:00,26,4,1998
Lamproderma ovoideum,45.57,6.82,1998-05-22T00:00:00,22,5,1998
Lamproderma ovoideum,45.57,6.82,1998-05-22T00:00:00,22,5,1998
Lamproderma ovoideum,45.57,6.82,1998-05-22T00:00:00,22,5,1998
Lamproderma ovoideum,45.62,6.4,1998-04-26T00:00:00,26,4,1998
Lamproderma ovoideum,45.53,6.45,1998-05-15T00:00:00,15,5,1998
Lamproderma ovoideum,45.4,6.66,1998-05-19T00:00:00,19,5,1998
Lamproderma ovoideum,45.53,6.45,1998-05-15T00:00:00,15,5,1998
Lamproderma ovoideum,45.53,6.45,1998-05-15T00:00:00,15,5,1998
Lamproderma ovoideum,45.69,6.68,1998-06-10T00:00:00,10,6,1998
Lamproderma ovoideum,45.68,6.88,1998-06-23T00:00:00,23,6,1998
Lamproderma ovoideum,45.68,6.88,1998-06-02T00:00:00,2,6,1998
Lamproderma ovoideum,45.18,6.88,1998-06-02T00:00:00,2,6,1998
Lamproderma ovoideum,45.1,5.84,1999-05-02T00:00:00,2,5,1999
Lamproderma ovoideum,45.47,6.65,1998-04-01T00:00:00,1,4,1998
Lamproderma ovoideum,45.29,6.58,1998-05-26T00:00:00,26,5,1998
Lamproderma ovoideum,45.62,6.47,1998-04-30T00:00:00,30,4,1998
Lamproderma ovoideum,45.62,6.47,1998-04-30T00:00:00,30,4,1998
Lamproderma ovoideum,45.62,6.47,1998-04-30T00:00:00,30,4,1998
Lamproderma ovoideum,45.43,6.59,1999-04-05T00:00:00,5,4,1999
Lamproderma pseudomaculatum,45.58,6.43,1999-04-01T00:00:00,1,4,1999
Lamproderma ovoideum,45.62,6.4,1998-04-26T00:00:00,26,4,1998
Lamproderma ovoideum,45.39,6.63,1998-05-19T00:00:00,19,5,1998
Lamproderma ovoideum,45.4,6.57,1998-05-10T00:00:00,10,5,1998
Lamproderma ovoideum,39.83,141,1997-04-15T00:00:00,15,4,1997
Lamproderma ovoideum,45.63,6.48,1998-04-30T00:00:00,30,4,1998
Lamproderma ovoideum,45.6,6.8,1998-05-07T00:00:00,7,5,1998
Lamproderma pseudomaculatum,45.6,6.8,1998-05-07T00:00:00,7,5,1998
Lamproderma ovoideum,45.6,6.8,1998-05-07T00:00:00,7,5,1998
Lamproderma ovoideum,45.6,6.8,1998-05-07T00:00:00,7,5,1998
Lamproderma ovoideum,45.52,6.54,1998-05-05T00:00:00,5,5,1998
Lamproderma ovoideum,45.52,6.54,1998-05-05T00:00:00,5,5,1998
Lamproderma ovoideum,45.52,6.54,1998-05-05T00:00:00,5,5,1998
Lamproderma ovoideum,45.53,6.45,1998-04-03T00:00:00,3,4,1998
Lamproderma ovoideum,45.53,6.45,1998-05-03T00:00:00,3,5,1998
Lamproderma ovoideum,45.53,6.45,1998-05-03T00:00:00,3,5,1998
Lamproderma ovoideum,45.46,6.5,1998-04-23T00:00:00,23,4,1998
Lamproderma ovoideum,45.46,6.5,1998-04-23T00:00:00,23,4,1998
Lamproderma ovoideum,45.46,6.5,1998-04-23T00:00:00,23,4,1998
Lamproderma ovoideum,45.46,6.5,1998-04-23T00:00:00,23,4,1998
Lamproderma ovoideum,45.46,6.5,1998-04-23T00:00:00,23,4,1998
Lamproderma ovoideum,45.52,6.54,1998-05-05T00:00:00,5,5,1998
Lamproderma ovoideum,45.46,6.5,1998-04-03T00:00:00,3,4,1998
Lamproderma ovoideum,45.51,6.52,1998-04-02T00:00:00,2,4,1998
Lamproderma ovoideum,45.51,6.52,1998-04-02T00:00:00,2,4,1998
Lamproderma ovoideum,45.51,6.52,1998-04-02T00:00:00,2,4,1998
Lamproderma ovoideum,45.52,6.45,1998-04-01T00:00:00,1,4,1998
Lamproderma pseudomaculatum,45.52,6.45,1998-04-01T00:00:00,1,4,1998
Lamproderma ovoideum,45.52,6.45,1998-04-01T00:00:00,1,4,1998
Lamproderma ovoideum,45.52,6.45,1998-04-01T00:00:00,1,4,1998
Lamproderma ovoideum,45.52,6.45,1998-04-01T00:00:00,1,4,1998
Lamproderma ovoideum,45.52,6.45,1998-04-01T00:00:00,1,4,1998
Lamproderma ovoideum,45.52,6.45,1998-04-01T00:00:00,1,4,1998
Lamproderma ovoideum,45.51,6.52,1998-04-02T00:00:00,2,4,1998
Lamproderma ovoideum,45.46,6.5,1998-04-03T00:00:00,3,4,1998
Lamproderma ovoideum,45.46,6.5,1998-04-03T00:00:00,3,4,1998
Lamproderma ovoideum,45.5,6.61,1997-05-29T00:00:00,29,5,1997
Lamproderma ovoideum,45.36,6.58,1997-05-01T00:00:00,1,5,1997
Lamproderma ovoideum,45.47,6.91,1997-05-19T00:00:00,19,5,1997
Lamproderma ovoideum,45.45,6.98,1997-05-19T00:00:00,19,5,1997
Lamproderma ovoideum,45.45,6.98,1997-05-19T00:00:00,19,5,1997
Lamproderma ovoideum,45.62,6.39,1997-05-16T00:00:00,16,5,1997
Lamproderma ovoideum,45.46,6.5,1998-04-03T00:00:00,3,4,1998
Lamproderma ovoideum,45.51,6.52,1998-04-02T00:00:00,2,4,1998
Lamproderma ovoideum,45.51,6.52,1998-04-02T00:00:00,2,4,1998
Lamproderma ovoideum,45.46,6.5,1998-04-03T00:00:00,3,4,1998
Lamproderma ovoideum,45.46,6.5,1998-04-03T00:00:00,3,4,1998
Lamproderma ovoideum,45.46,6.5,1998-04-03T00:00:00,3,4,1998
